日付,Ｒ,場所,枠番,前走枠番,着順,前走着順,馬番,前走馬番,人気,前走人気,1角,2角,3角,4角,前1角,前2角,前3角,前4角
2018.10. 8,1,東京,7,8,４,７,14,11,3,4,,,5,4,5,5,4,4
2018.10. 8,1,東京,7,5,５,10,13,5,13,11,,,10,8,,,11,11
2018.10. 8,1,東京,8,1,６,５,16,1,4,6,,,14,11,4,4,5,3
2018.10. 8,1,東京,8,3,７,７,15,5,9,11,,,3,2,,3,3,4
2018.10. 8,1,東京,5,5,８,５,9,6,8,10,,,5,4,6,5,5,5
2018.10. 8,1,東京,5,8,９,10,10,14,5,2,,,7,4,,,3,3
2018.10. 8,1,東京,4,4,10,13,8,7,10,8,,,14,15,,,10,10
2018.10. 8,1,東京,1,7,11,13,2,14,16,16,,,10,11,,9,3,4
2018.10. 8,1,東京,1,1,12,４,1,1,1,1,,,1,1,11,11,10,5
2018.10. 8,1,東京,3,7,13,８,5,14,7,5,,,7,8,,7,6,7
2018.10. 8,1,東京,2,8,14,10,3,12,11,8,,,10,16,,,3,3
2018.10. 8,1,東京,4,5,15,12,7,9,14,10,,,3,4,6,6,10,12
2018.10. 8,1,東京,3,8,16,10,6,9,15,10,,,13,13,,,9,9
2018.10. 7,1,東京,1,2,１,２,1,2,1,3,,,1,1,3,3,3,3
2018.10. 7,1,東京,5,1,２,６,9,2,3,6,,,2,2,,,7,7
2018.10. 7,1,東京,2,7,３,７,4,9,4,9,,,6,5,,,8,9
2018.10. 7,1,東京,8,2,４,９,16,3,8,11,,,12,11,,,14,14
2018.10. 7,1,東京,1,8,５,８,2,8,6,5,,,14,13,,7,5,5
2018.10. 7,1,東京,8,3,６,５,15,6,2,1,,,4,3,,,6,6
2018.10. 7,1,東京,6,7,７,12,12,14,10,12,,,8,6,,,18,18
2018.10. 7,1,東京,3,4,８,７,6,8,5,5,,,10,9,,,11,10
2018.10. 7,1,東京,7,8,９,８,13,16,7,8,,,9,8,,,10,10
2018.10. 7,1,東京,6,8,10,15,11,17,13,18,,,3,3,,,12,12
2018.10. 7,1,東京,4,4,11,11,7,4,9,8,,,16,15,11,11,11,11
2018.10. 7,1,東京,5,5,12,止,10,9,12,15,,,15,15,,,13,14
2018.10. 7,1,東京,4,3,13,11,8,5,14,14,,,11,10,,,12,12
2018.10. 7,1,東京,3,8,14,13,5,17,16,16,,,4,6,,,,7
2018.10. 7,1,東京,2,4,15,14,3,6,15,13,,,12,11,,,14,14
2018.10. 7,1,東京,7,1,16,16,14,2,11,7,,,6,14,,,14,14
2018.10. 6,1,東京,3,6,１,５,5,8,4,6,,,3,3,,,5,4
2018.10. 6,1,東京,8,7,２,17,16,14,8,5,,,1,1,,,7,6
2018.10. 6,1,東京,4,2,３,13,8,3,10,10,,,2,2,,14,15,15
2018.10. 6,1,東京,5,5,４,７,10,9,13,12,,,3,3,,,6,6
2018.10. 6,1,東京,2,4,５,３,3,8,1,2,,,5,5,,,8,7
2018.10. 6,1,東京,6,8,６,４,12,12,2,2,,,5,5,2,2,2,2
2018.10. 6,1,東京,2,5,７,５,4,9,9,12,,,8,8,,,13,13
2018.10. 6,1,東京,5,6,８,４,9,12,6,3,,,14,14,,,6,6
2018.10. 6,1,東京,4,7,９,５,7,13,7,13,,,12,13,,,13,13
2018.10. 6,1,東京,7,3,10,６,14,4,3,5,,,10,10,7,7,7,6
2018.10. 6,1,東京,3,5,11,13,6,7,12,9,,,14,14,,,4,5
2018.10. 6,1,東京,7,5,12,９,13,10,11,14,,,14,16,,,12,12
2018.10. 6,1,東京,1,7,13,５,1,14,5,4,,,5,5,,,8,7
2018.10. 6,1,東京,8,2,14,11,15,4,14,15,,,12,11,,,12,10
2018.10. 6,1,東京,6,8,15,12,11,15,15,13,,,8,8,,,14,14
2018.10. 6,1,東京,1,7,16,16,2,13,16,16,,,10,11,,,16,15
2018. 9.30,1,中山,7,3,１,２,14,6,1,6,,,1,1,,,1,1
2018. 9.30,1,中山,5,2,２,９,9,4,8,11,,,9,9,,,5,5
2018. 9.30,1,中山,4,4,３,６,7,7,5,8,,,7,6,,,4,3
2018. 9.30,1,中山,8,7,４,10,16,9,8,7,,,4,3,,,8,8
2018. 9.30,1,中山,7,8,５,11,13,10,4,11,,,13,11,,,11,11
2018. 9.30,1,中山,2,3,６,５,3,6,3,7,,,3,3,,,2,2
2018. 9.30,1,中山,6,2,７,７,11,2,7,10,,,6,6,,,7,6
2018. 9.30,1,中山,1,4,８,12,1,7,6,7,,,4,3,,2,5,6
2018. 9.30,1,中山,1,5,９,13,2,10,14,15,,,7,8,,,8,8
2018. 9.30,1,中山,4,5,10,７,8,9,12,15,,,10,10,,,12,10
2018. 9.30,1,中山,3,5,11,５,5,10,2,5,,,2,2,,,4,3
2018. 9.30,1,中山,5,8,12,14,10,14,16,13,,,16,16,,,14,14
2018. 9.30,1,中山,2,5,13,12,4,5,10,10,,,10,12,,,5,8
2018. 9.30,1,中山,3,8,14,12,6,16,11,14,,,14,14,,,12,12
2018. 9.30,1,中山,6,8,15,15,12,16,15,14,,,15,15,,,14,14
2018. 9.30,1,中山,8,1,16,15,15,1,13,13,,,12,13,,15,11,12
2018. 9.29,1,中山,5,6,１,11,10,9,5,11,2,2,2,1,,10,12,12
2018. 9.29,1,中山,1,8,２,６,1,14,6,4,5,8,7,5,3,2,2,3
2018. 9.29,1,中山,2,7,３,13,4,11,9,7,5,5,6,4,,,8,7
2018. 9.29,1,中山,8,6,４,４,15,9,3,7,3,3,3,3,4,4,4,5
2018. 9.29,1,中山,7,4,５,３,14,4,1,4,9,9,10,7,11,10,9,6
2018. 9.29,1,中山,3,5,６,４,6,8,2,12,13,15,11,11,13,13,10,9
2018. 9.29,1,中山,5,4,７,16,9,7,11,8,1,1,1,2,,,2,2
2018. 9.29,1,中山,3,8,８,５,5,14,10,13,10,10,11,7,9,9,2,4
2018. 9.29,1,中山,4,7,９,10,8,13,14,14,3,3,4,5,,,12,12
2018. 9.29,1,中山,8,6,10,７,16,11,8,9,5,5,4,7,,2,3,2
2018. 9.29,1,中山,7,1,11,７,13,1,4,6,13,14,7,7,,,10,10
2018. 9.29,1,中山,4,8,12,９,7,15,15,15,12,13,14,13,15,15,13,13
2018. 9.29,1,中山,6,4,13,８,11,4,7,6,16,15,13,13,,,9,8
2018. 9.29,1,中山,2,8,14,15,3,16,16,16,13,11,16,15,,,16,16
2018. 9.29,1,中山,1,4,15,12,2,6,13,8,5,5,7,12,4,4,4,9
2018. 9.29,1,中山,6,5,16,15,12,10,12,14,11,11,15,16,3,3,9,14
2018. 9.23,1,中山,4,6,１,４,7,11,2,3,,,2,2,,,11,10
2018. 9.23,1,中山,2,6,２,２,4,11,1,5,,,1,1,,,5,4
2018. 9.23,1,中山,7,6,３,10,14,10,5,13,,,2,3,,,14,13
2018. 9.23,1,中山,6,8,４,11,12,13,3,2,,,6,6,2,3,3,4
2018. 9.23,1,中山,5,4,５,15,9,7,12,8,,,13,13,,,15,15
2018. 9.23,1,中山,2,3,６,11,3,3,9,11,,,14,13,,,8,8
2018. 9.23,1,中山,8,6,７,７,15,6,4,7,,,7,8,,,1,1
2018. 9.23,1,中山,3,5,８,13,6,9,16,14,,,11,11,,,12,11
2018. 9.23,1,中山,5,7,９,９,10,12,8,7,,,7,6,,,2,2
2018. 9.23,1,中山,8,4,10,10,16,5,11,12,,,9,9,,,12,13
2018. 9.23,1,中山,7,6,11,15,13,12,14,13,,,16,15,,,13,15
2018. 9.23,1,中山,4,5,12,16,8,9,15,14,,,15,15,,,14,16
2018. 9.23,1,中山,1,4,13,10,2,5,6,7,,,5,5,7,7,8,9
2018. 9.23,1,中山,1,2,14,10,1,2,13,9,,,11,11,,,12,11
2018. 9.23,1,中山,3,5,15,12,5,10,10,15,,,9,9,,,16,15
2018. 9.23,1,中山,6,1,16,11,11,1,7,6,,,2,4,1,2,10,11
2018. 9.16,1,中山,6,5,１,２,12,5,2,2,,,8,8,,,2,2
2018. 9.16,1,中山,1,8,２,４,2,14,4,9,,,9,9,,,10,9
2018. 9.16,1,中山,2,1,３,２,3,1,1,1,,,1,1,,,1,1
2018. 9.16,1,中山,6,2,４,４,11,3,3,3,,,4,4,,,4,3
2018. 9.16,1,中山,3,8,５,９,6,15,7,3,,,2,2,,,2,3
2018. 9.16,1,中山,5,2,６,６,10,2,6,3,,,5,5,,,6,6
2018. 9.16,1,中山,4,7,７,８,8,12,5,4,,,11,10,,,11,11
2018. 9.16,1,中山,8,6,８,５,16,10,8,8,,,10,10,,,4,4
2018. 9.16,1,中山,2,4,９,５,4,7,11,15,,,5,5,,,10,9
2018. 9.16,1,中山,7,8,10,７,13,8,14,8,,,12,12,,,4,7
2018. 9.16,1,中山,8,6,11,13,15,10,10,13,,,3,3,,,8,8
2018. 9.16,1,中山,1,5,12,９,1,8,15,13,,,5,5,,,14,14
2018. 9.16,1,中山,3,2,13,17,5,3,13,14,,,14,14,,,12,12
2018. 9.16,1,中山,5,6,14,17,9,12,16,17,,,12,13,,,10,11
2018. 9.16,1,中山,7,8,15,11,14,11,9,11,,,15,15,,,11,11
2018. 9.16,1,中山,4,6,16,13,7,9,12,7,,,16,16,,,13,13
2018. 9. 9,1,中山,6,3,１,３,11,6,1,8,,,1,1,,,2,2
2018. 9. 9,1,中山,7,6,２,４,13,11,2,5,,,10,6,,,7,7
2018. 9. 9,1,中山,7,5,３,４,14,9,4,4,,,2,2,,,4,4
2018. 9. 9,1,中山,5,7,４,３,10,13,3,7,,,8,6,,,1,1
2018. 9. 9,1,中山,1,3,５,７,1,3,8,3,,,10,9,,,6,6
2018. 9. 9,1,中山,1,1,６,３,2,2,10,12,,,6,6,,,11,9
2018. 9. 9,1,中山,6,8,７,９,12,17,6,6,,,5,4,,,2,2
2018. 9. 9,1,中山,2,8,８,11,3,16,11,13,,,15,14,,,1,1
2018. 9. 9,1,中山,5,8,９,６,9,15,12,14,,,3,3,,,3,3
2018. 9. 9,1,中山,4,5,10,６,7,9,9,10,,,10,12,,,5,8
2018. 9. 9,1,中山,8,6,11,６,15,6,7,5,,,16,16,,,9,8
2018. 9. 9,1,中山,3,4,12,13,6,6,16,11,,,6,9,,,6,8
2018. 9. 9,1,中山,2,5,13,９,4,9,14,10,,,14,15,,,5,4
2018. 9. 9,1,中山,3,7,14,10,5,14,13,6,,,13,12,,,6,8
2018. 9. 9,1,中山,4,4,15,11,8,8,15,9,,,3,4,,,6,8
2018. 9. 9,1,中山,8,7,16,６,16,14,5,2,,,8,11,,,3,4
2018. 9. 8,1,中山,8,5,１,２,15,7,1,4,,,2,2,,,2,2
2018. 9. 8,1,中山,3,7,２,14,6,12,6,10,,,1,1,5,5,4,10
2018. 9. 8,1,中山,4,8,３,５,8,18,2,4,,,8,7,,,7,7
2018. 9. 8,1,中山,6,5,４,４,11,6,3,6,,,11,10,,,7,8
2018. 9. 8,1,中山,7,1,５,13,14,2,4,9,,,8,7,,,4,4
2018. 9. 8,1,中山,4,4,６,５,7,6,8,12,,,4,3,,,11,11
2018. 9. 8,1,中山,5,7,７,10,9,11,15,10,,,12,10,,,10,10
2018. 9. 8,1,中山,2,1,８,４,4,1,7,5,,,4,3,,,6,6
2018. 9. 8,1,中山,7,7,９,７,13,12,10,14,,,13,13,,,13,13
2018. 9. 8,1,中山,6,8,10,９,12,17,11,11,,,7,9,,,6,6
2018. 9. 8,1,中山,1,7,11,14,2,14,12,16,,,10,10,,,12,11
2018. 9. 8,1,中山,5,5,12,12,10,8,16,13,,,4,6,,,11,12
2018. 9. 8,1,中山,2,8,13,16,3,16,14,9,,,15,14,,,10,12
2018. 9. 8,1,中山,1,3,14,５,1,3,9,5,,,16,16,,,2,3
2018. 9. 8,1,中山,8,2,15,12,16,2,13,14,,,14,15,,,7,7
2018. 9. 8,1,中山,3,3,16,６,5,5,5,7,,,2,3,,,1,1
2018. 8.19,1,新潟,2,7,１,２,4,8,1,2,,,10,10,,,8,8
2018. 8.19,1,新潟,7,4,２,３,15,4,3,4,,,3,3,,,8,7
2018. 8.19,1,新潟,6,2,３,６,11,3,4,7,,,16,13,,,7,6
2018. 8.19,1,新潟,8,4,４,11,18,7,12,11,,,7,6,,,8,9
2018. 8.19,1,新潟,4,2,５,７,7,4,7,3,,,15,13,,,11,13
2018. 8.19,1,新潟,5,1,６,11,9,1,10,9,,,5,8,,,13,15
2018. 8.19,1,新潟,2,7,７,６,3,15,8,4,,,10,11,,,2,2
2018. 8.19,1,新潟,1,8,８,２,1,16,5,7,,,13,16,,,10,11
2018. 8.19,1,新潟,8,1,９,６,17,2,6,4,,,2,2,,,5,4
2018. 8.19,1,新潟,5,8,10,２,10,13,2,5,,,7,6,,,3,2
2018. 8.19,1,新潟,8,3,11,16,16,6,13,10,,,1,1,,,3,6
2018. 8.19,1,新潟,4,8,12,８,8,16,11,11,,,7,8,,,3,3
2018. 8.19,1,新潟,3,7,13,11,5,12,17,9,,,13,13,,,13,13
2018. 8.19,1,新潟,7,7,14,９,14,11,16,11,,,12,11,,,5,5
2018. 8.19,1,新潟,7,3,15,６,13,5,14,6,,,5,4,,,6,4
2018. 8.19,1,新潟,6,4,16,12,12,6,18,14,,,18,18,,,9,9
2018. 8.19,1,新潟,3,2,17,12,6,2,15,11,,,16,16,,,12,12
2018. 8.19,1,新潟,1,5,18,10,2,8,9,3,,,3,4,,,2,2
2018. 8.11,1,新潟,3,2,１,５,5,4,2,3,,,1,1,,,3,3
2018. 8.11,1,新潟,7,1,２,３,13,1,1,1,,,2,2,,,1,1
2018. 8.11,1,新潟,3,3,３,７,6,5,8,1,,,2,2,,,2,3
2018. 8.11,1,新潟,6,5,４,５,11,6,5,3,,,7,7,,,5,5
2018. 8.11,1,新潟,8,8,５,５,18,15,4,3,,,7,7,,,7,9
2018. 8.11,1,新潟,1,6,６,10,2,10,6,3,,,7,7,1,1,1,2
2018. 8.11,1,新潟,4,4,７,５,8,5,7,8,,,2,4,,,5,5
2018. 8.11,1,新潟,8,3,８,２,16,5,3,6,,,5,4,,,6,6
2018. 8.11,1,新潟,5,6,９,７,9,11,10,10,,,5,4,,,6,7
2018. 8.11,1,新潟,1,5,10,13,1,9,16,12,,,10,10,,,12,14
2018. 8.11,1,新潟,6,4,11,７,12,4,14,10,,,11,11,,,6,6
2018. 8.11,1,新潟,7,2,12,14,14,3,12,5,,,18,18,,,14,14
2018. 8.11,1,新潟,4,2,13,13,7,3,11,10,,,14,14,,,11,12
2018. 8.11,1,新潟,2,,14,,3,,13,,,,12,12,,,,
2018. 8.11,1,新潟,8,3,15,９,17,3,18,12,,,12,12,,,11,9
2018. 8.11,1,新潟,5,4,16,12,10,7,15,12,,,16,16,,,15,15
2018. 8.11,1,新潟,7,7,17,８,15,11,17,13,,,14,14,,,9,9
2018. 8.11,1,新潟,2,7,18,７,4,13,9,7,,,16,16,,,7,7
2018. 7.22,1,福島,7,4,１,２,13,6,1,5,,,2,2,,,4,4
2018. 7.22,1,福島,8,4,２,６,16,6,7,6,,,10,11,,,11,11
2018. 7.22,1,福島,1,2,３,８,2,2,12,10,,,11,9,,,11,11
2018. 7.22,1,福島,4,3,４,６,8,3,5,7,,,3,6,,,3,3
2018. 7.22,1,福島,2,7,５,２,4,10,3,5,,,3,3,,,2,2
2018. 7.22,1,福島,7,7,６,２,14,10,2,4,,,3,4,,,4,4
2018. 7.22,1,福島,6,5,７,６,11,9,9,5,,,8,6,,,8,6
2018. 7.22,1,福島,8,3,８,７,15,4,11,12,,,8,9,,,4,6
2018. 7.22,1,福島,5,7,９,７,10,13,14,9,,,12,12,,,8,8
2018. 7.22,1,福島,3,4,10,４,5,6,4,1,,,1,1,,,2,1
2018. 7.22,1,福島,6,8,11,13,12,12,16,10,,,3,4,,,12,13
2018. 7.22,1,福島,4,8,12,９,7,14,12,7,,,15,15,,,11,12
2018. 7.22,1,福島,5,8,13,９,9,11,15,11,,,12,14,,,6,7
2018. 7.22,1,福島,2,1,14,５,3,1,6,7,,,14,12,,,7,6
2018. 7.22,1,福島,1,4,15,３,1,7,8,12,,,16,16,,,6,6
2018. 7.22,1,福島,3,2,16,４,6,2,10,11,,,3,6,,,3,3
2018. 7.14,1,福島,2,2,１,５,4,2,1,5,13,14,12,9,,5,4,4
2018. 7.14,1,福島,1,5,２,10,1,10,3,2,6,8,9,6,,,8,9
2018. 7.14,1,福島,1,4,３,８,2,7,13,14,10,11,12,10,11,11,11,9
2018. 7.14,1,福島,4,4,４,４,7,7,2,8,1,1,1,1,,,5,5
2018. 7.14,1,福島,2,3,５,３,3,6,4,14,6,5,4,2,,,4,3
2018. 7.14,1,福島,7,8,６,12,14,15,15,13,13,13,9,6,,,14,14
2018. 7.14,1,福島,8,2,７,４,16,2,5,4,12,11,2,2,,,12,12
2018. 7.14,1,福島,7,5,８,７,13,7,6,9,10,9,7,2,,13,13,12
2018. 7.14,1,福島,6,7,９,７,11,7,10,7,2,2,4,6,,,8,8
2018. 7.14,1,福島,3,6,10,９,5,10,16,15,15,15,15,14,6,6,10,10
2018. 7.14,1,福島,8,6,11,９,15,10,11,12,6,7,4,10,,,5,5
2018. 7.14,1,福島,3,2,12,14,6,4,7,4,5,5,8,10,,,13,12
2018. 7.14,1,福島,6,7,13,８,12,12,9,7,3,3,2,5,,,11,9
2018. 7.14,1,福島,4,4,14,９,8,5,8,8,6,10,12,13,,5,6,7
2018. 7.14,1,福島,5,5,15,13,10,9,14,14,3,3,9,14,,,14,13
2018. 7.14,1,福島,5,3,止,10,9,3,12,13,16,16,16,16,,1,1,2
2018. 7. 8,1,福島,8,3,１,２,15,6,1,1,,,1,2,,,1,1
2018. 7. 8,1,福島,1,1,２,３,2,2,2,10,,,2,1,,,6,4
2018. 7. 8,1,福島,4,7,３,６,7,13,4,9,,,6,5,,,2,2
2018. 7. 8,1,福島,2,6,４,４,3,11,3,6,,,4,3,,,3,3
2018. 7. 8,1,福島,4,2,５,５,8,3,5,6,,,3,3,,,11,10
2018. 7. 8,1,福島,6,1,６,10,12,1,6,10,,,5,6,,,3,3
2018. 7. 8,1,福島,5,4,７,５,9,8,8,15,,,9,8,,,3,3
2018. 7. 8,1,福島,5,2,８,５,10,4,7,15,,,12,9,,,7,6
2018. 7. 8,1,福島,3,5,９,９,6,9,12,13,,,7,7,,,11,12
2018. 7. 8,1,福島,3,8,10,12,5,18,11,11,,,13,12,,,18,18
2018. 7. 8,1,福島,7,2,11,８,13,3,10,10,,,10,9,,,10,9
2018. 7. 8,1,福島,2,3,12,12,4,5,14,11,,,13,12,,,13,13
2018. 7. 8,1,福島,7,7,13,16,14,13,13,9,,,7,9,,,3,5
2018. 7. 8,1,福島,1,5,14,15,1,9,15,12,,,16,15,,,11,12
2018. 7. 8,1,福島,6,2,15,16,11,4,16,13,,,15,16,,12,8,15
2018. 7. 8,1,福島,8,3,16,11,16,3,9,11,,,10,12,,,5,5
2018. 6.17,1,東京,8,2,１,６,16,3,4,6,,,4,4,,,7,6
2018. 6.17,1,東京,6,8,２,９,12,16,5,6,,,9,11,,,4,5
2018. 6.17,1,東京,5,,３,,9,,8,,,,15,15,,,,
2018. 6.17,1,東京,4,2,４,18,8,4,12,11,,,9,7,6,5,11,16
2018. 6.17,1,東京,8,5,５,13,15,10,7,14,,,2,2,,,1,1
2018. 6.17,1,東京,2,3,６,２,3,6,1,3,,,4,4,,,4,5
2018. 6.17,1,東京,4,6,７,11,7,10,3,6,,,3,3,,,13,13
2018. 6.17,1,東京,2,1,８,15,4,1,15,12,,,12,11,,,2,2
2018. 6.17,1,東京,1,3,９,11,1,6,13,10,,,13,13,,,14,15
2018. 6.17,1,東京,1,3,10,９,2,3,11,12,,,13,14,,,11,11
2018. 6.17,1,東京,5,7,11,11,10,13,6,15,,,6,6,,,2,2
2018. 6.17,1,東京,7,4,12,６,14,7,2,4,,,16,16,,,2,2
2018. 6.17,1,東京,3,8,13,15,6,16,16,15,,,1,1,,,16,16
2018. 6.17,1,東京,6,1,14,16,11,1,9,13,,,9,10,,,1,1
2018. 6.17,1,東京,3,8,15,７,5,14,10,13,,,6,7,10,9,7,7
2018. 6.17,1,東京,7,4,16,15,13,8,14,12,,,8,7,,,14,16
2018. 6.16,1,東京,4,4,１,２,7,7,1,5,,,2,2,,,8,7
2018. 6.16,1,東京,3,6,２,４,6,7,3,5,,,1,1,,,2,2
2018. 6.16,1,東京,1,4,３,６,2,8,4,12,,,8,5,,,6,5
2018. 6.16,1,東京,7,6,４,５,13,11,2,3,,,13,12,,,5,5
2018. 6.16,1,東京,2,2,５,７,3,2,6,10,,,11,10,,,7,8
2018. 6.16,1,東京,3,8,６,10,5,16,11,15,,,5,5,,,15,15
2018. 6.16,1,東京,5,7,７,９,10,14,5,9,,,9,8,,,15,12
2018. 6.16,1,東京,6,7,８,12,12,12,13,15,,,13,12,,,13,12
2018. 6.16,1,東京,6,7,９,12,11,15,7,8,,,9,10,,,13,11
2018. 6.16,1,東京,1,5,10,８,1,9,10,17,,,3,3,,,11,11
2018. 6.16,1,東京,4,5,11,14,8,9,8,9,,,3,3,,,2,2
2018. 6.16,1,東京,7,6,12,13,14,11,15,16,,,5,5,,,18,17
2018. 6.16,1,東京,2,3,13,18,4,5,14,13,,,16,15,,,11,12
2018. 6.16,1,東京,8,6,14,10,16,6,16,9,,,15,15,,,11,11
2018. 6.16,1,東京,5,1,15,17,9,2,12,18,,,11,12,,,11,12
2018. 6.16,1,東京,8,1,16,11,15,1,9,10,,,5,8,,,10,10
2018. 6.10,1,東京,5,8,１,２,10,16,1,2,,,4,2,,,4,3
2018. 6.10,1,東京,7,7,２,３,13,14,2,8,,,1,1,,,2,2
2018. 6.10,1,東京,3,5,３,11,5,8,12,14,,,15,15,14,15,15,14
2018. 6.10,1,東京,6,8,４,９,12,16,9,13,,,9,9,10,12,11,11
2018. 6.10,1,東京,8,1,５,５,15,1,3,6,,,2,2,,,7,7
2018. 6.10,1,東京,4,5,６,11,7,10,11,15,,,12,12,,,6,5
2018. 6.10,1,東京,1,5,７,７,2,9,10,11,,,8,8,,,10,10
2018. 6.10,1,東京,4,7,８,３,8,14,5,16,,,4,5,,,4,4
2018. 6.10,1,東京,7,1,９,13,14,1,13,8,,,2,2,12,12,15,15
2018. 6.10,1,東京,6,6,10,９,11,10,8,5,,,4,5,9,9,9,9
2018. 6.10,1,東京,2,1,11,６,3,1,4,3,,,9,9,14,14,12,9
2018. 6.10,1,東京,5,6,12,15,9,12,6,7,,,9,9,,,15,16
2018. 6.10,1,東京,8,5,13,16,16,9,7,13,,,4,5,7,6,8,7
2018. 6.10,1,東京,1,3,14,12,1,4,15,12,,,12,12,,,14,14
2018. 6.10,1,東京,2,3,15,止,4,5,16,15,,,12,12,13,13,16,16
2018. 6.10,1,東京,3,,16,,6,,14,,,,16,16,,,,
2018. 6. 9,1,東京,2,6,１,４,3,11,3,5,,,4,3,,,8,8
2018. 6. 9,1,東京,3,3,２,３,6,5,1,1,,,2,3,,,6,5
2018. 6. 9,1,東京,1,1,３,９,2,1,4,3,,,1,1,,,8,8
2018. 6. 9,1,東京,6,7,４,５,12,14,7,11,,,14,13,,,9,11
2018. 6. 9,1,東京,8,6,５,３,16,10,2,4,,,8,5,,,4,4
2018. 6. 9,1,東京,8,5,６,13,15,10,8,10,,,4,5,,5,8,8
2018. 6. 9,1,東京,4,6,７,８,7,11,11,14,,,8,8,,,11,11
2018. 6. 9,1,東京,5,3,８,７,9,6,5,3,,,4,5,,,5,5
2018. 6. 9,1,東京,7,1,９,16,13,2,15,15,,,15,15,,,9,9
2018. 6. 9,1,東京,6,,10,,11,,9,,,,13,12,,,,
2018. 6. 9,1,東京,7,3,11,12,14,5,6,6,,,7,8,,,10,10
2018. 6. 9,1,東京,3,5,12,10,5,10,16,16,,,11,13,,,7,9
2018. 6. 9,1,東京,5,7,13,14,10,13,10,6,,,10,10,,,11,11
2018. 6. 9,1,東京,2,3,14,16,4,6,12,9,,,2,2,,,10,12
2018. 6. 9,1,東京,1,,15,,1,,13,,,,11,10,,,,
2018. 6. 9,1,東京,4,6,16,16,8,11,14,15,,,16,16,,,13,16
2018. 6. 3,1,東京,6,4,１,３,11,7,5,3,,,9,9,,,11,10
2018. 6. 3,1,東京,4,2,２,４,7,4,6,4,,,13,11,,,16,13
2018. 6. 3,1,東京,5,7,３,３,10,13,3,11,,,12,13,,,10,11
2018. 6. 3,1,東京,7,5,４,２,13,10,2,3,,,3,3,,,3,3
2018. 6. 3,1,東京,3,1,５,６,5,1,4,3,,,7,6,13,14,15,13
2018. 6. 3,1,東京,8,4,６,５,15,7,7,7,,,2,2,,,5,5
2018. 6. 3,1,東京,8,3,７,12,16,5,12,12,,,3,3,,4,8,11
2018. 6. 3,1,東京,6,3,８,２,12,5,1,3,,,9,11,,,2,1
2018. 6. 3,1,東京,3,1,９,９,6,1,10,8,,,13,13,,,13,12
2018. 6. 3,1,東京,5,1,10,11,9,1,8,11,,,7,6,1,1,1,8
2018. 6. 3,1,東京,7,6,11,10,14,12,11,14,,,6,5,,,7,6
2018. 6. 3,1,東京,1,7,12,15,2,13,16,13,,,9,9,,,16,16
2018. 6. 3,1,東京,2,8,13,14,4,15,9,11,,,1,1,,,1,1
2018. 6. 3,1,東京,2,6,14,14,3,11,15,13,,,3,6,,,7,7
2018. 6. 3,1,東京,1,4,15,14,1,7,13,14,,,15,15,,,8,7
2018. 6. 3,1,東京,4,6,止,13,8,11,14,14,,,,,5,5,11,14
2018. 6. 2,1,東京,2,7,１,２,3,13,1,5,,,16,14,,,5,5
2018. 6. 2,1,東京,1,4,２,５,2,8,6,1,,,14,12,,,7,7
2018. 6. 2,1,東京,6,6,３,４,12,10,8,6,,,5,4,6,6,4,4
2018. 6. 2,1,東京,5,6,４,８,9,11,11,5,,,5,4,,,10,10
2018. 6. 2,1,東京,4,4,５,３,7,4,4,5,,,8,8,,,7,4
2018. 6. 2,1,東京,4,1,６,３,8,2,2,7,,,8,8,,,4,4
2018. 6. 2,1,東京,2,3,７,４,4,5,9,7,,,12,12,8,9,10,10
2018. 6. 2,1,東京,5,7,８,５,10,7,13,5,,,8,8,3,3,3,3
2018. 6. 2,1,東京,8,3,９,11,15,5,12,4,,,5,4,,,12,12
2018. 6. 2,1,東京,7,1,10,７,13,1,3,12,,,2,2,,,8,5
2018. 6. 2,1,東京,1,8,11,４,1,11,7,7,,,12,14,,,3,3
2018. 6. 2,1,東京,3,4,12,10,6,6,15,9,,,11,11,13,11,8,9
2018. 6. 2,1,東京,7,4,13,４,14,8,10,13,,,4,4,,,6,6
2018. 6. 2,1,東京,6,6,14,４,11,11,5,5,,,2,2,,,7,7
2018. 6. 2,1,東京,3,1,15,11,5,1,14,8,,,1,1,,,4,4
2018. 6. 2,1,東京,8,7,16,16,16,14,16,16,,,14,16,,,9,10
2018. 5.27,1,東京,3,2,１,２,5,4,2,8,,,4,3,,,3,3
2018. 5.27,1,東京,3,5,２,３,6,9,3,4,,,4,5,,,4,4
2018. 5.27,1,東京,1,4,３,２,1,7,1,1,,,11,11,,,11,10
2018. 5.27,1,東京,2,8,４,４,3,15,5,7,,,1,1,,,3,3
2018. 5.27,1,東京,6,4,５,７,12,4,8,5,,,15,15,9,10,8,9
2018. 5.27,1,東京,4,7,６,14,7,13,10,15,,,2,2,1,1,1,7
2018. 5.27,1,東京,5,8,７,６,10,14,4,4,,,9,7,,,13,13
2018. 5.27,1,東京,5,1,８,10,9,1,15,9,,,7,7,,,10,9
2018. 5.27,1,東京,6,6,９,８,11,7,7,1,,,9,7,4,4,3,5
2018. 5.27,1,東京,8,3,10,９,16,6,9,11,,,4,5,,,16,16
2018. 5.27,1,東京,2,3,11,16,4,6,14,13,,,11,11,,,7,10
2018. 5.27,1,東京,7,2,12,14,13,4,16,9,,,14,13,,,13,14
